,Unnamed: 0,id,object_name,chain,object_type,address,number,street,Url,Url_With_Coordinates
74,2069,137801,казан чай бар,False,ресторан,"город москва, малый татарский переулок, дом 8, строение 1",46,малый татарский переулок,"https://www.google.com/maps/search/город москва, малый татарский переулок, дом 8, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7380907%2C37.6319563&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Gw7Evn8QaerdigaO_9ew86e8pUI
75,2070,28552,столовая,False,столовая,"город москва, 2-й новокузнецкий переулок, дом 13/15, строение 1",80,2-й новокузнецкий переулок,"https://www.google.com/maps/search/город москва, 2-й новокузнецкий переулок, дом 13/15, строение 1",https://maps.google.com/maps/api/staticmap?center=55.734128%2C37.6319531&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=g_SBRyeYIYLB_TfYZOiDZbTqLkw
76,2073,140795,ресторан золберг,False,ресторан,"город москва, 1-й люсиновский переулок, дом 3б",60,1-й люсиновский переулок,"https://www.google.com/maps/search/город москва, 1-й люсиновский переулок, дом 3б",https://maps.google.com/maps/api/staticmap?center=55.72744%2C37.6216701&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=JMEslYV570PJR4Vkk9gHXTomlRo
77,2103,22220,ухтомская усадьба,False,ресторан,"город москва, лениногорская улица, дом 32, строение 1",42,лениногорская улица,"https://www.google.com/maps/search/город москва, лениногорская улица, дом 32, строение 1",https://maps.google.com/maps/api/staticmap?center=55.698795%2C37.865276&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=SBPubUkt2abw9zpq78J53ZbxZcM
78,2104,147961,премьер пицца,False,фаст-фуд,"город москва, прокатная улица, дом 7",0,прокатная улица,"https://www.google.com/maps/search/город москва, прокатная улица, дом 7",https://maps.google.com/maps/api/staticmap?center=55.760684%2C37.8369223&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=YfK-7lP8EaAtrqWL6IwSMwnhnnw
79,2186,21525,гбоу школа № 1236,False,столовая,"город москва, улица гончарова, дом 15б",60,улица гончарова,"https://www.google.com/maps/search/город москва, улица гончарова, дом 15б",https://maps.google.com/maps/api/staticmap?center=55.8176679%2C37.586767&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=JJfrZn-s3gWfa-1lJtr5F6-4U_o
80,2197,28801,столовая при колледже № 21,False,столовая,"город москва, вербная улица, дом 4, строение 1",252,вербная улица,"https://www.google.com/maps/search/город москва, вербная улица, дом 4, строение 1",https://maps.google.com/maps/api/staticmap?center=55.8243807%2C37.7760215&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=doPmzIj2jSiVtoBKDgApOhy5u_E
81,2202,29239,столовая 1404,False,столовая,"город москва, большая ширяевская улица, дом 11",80,большая ширяевская улица,"https://www.google.com/maps/search/город москва, большая ширяевская улица, дом 11",https://maps.google.com/maps/api/staticmap?center=55.809337%2C37.687718&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=96PoBDaOdYRJMNvmLB1gXHddRnE
82,2208,21399,школьная столовая № 1210,False,столовая,"город москва, улица гамалеи, дом 17, корпус 1",95,улица гамалеи,"https://www.google.com/maps/search/город москва, улица гамалеи, дом 17, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.8002066%2C37.4572409&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=2sjtm73Udexsib1s5fSZ3JRMjKw
83,2243,29142,школа «№123»,False,столовая,"город москва, хлыновский тупик, дом 3, строение 1",50,хлыновский тупик,"https://www.google.com/maps/search/город москва, хлыновский тупик, дом 3, строение 1",https://maps.google.com/maps/api/staticmap?center=55.758361%2C37.602898&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=J4VVs2YfCGtJpaBXW770ZL2xl6c
84,2260,152523,антикинотеатр «newtone»,False,кафе,"город москва, хлебный переулок, дом 2/3, строение 3",25,хлебный переулок,"https://www.google.com/maps/search/город москва, хлебный переулок, дом 2/3, строение 3",https://maps.google.com/maps/api/staticmap?center=55.754577%2C37.597755&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=UQE-k0Y5n9V5-0OZiUP5Jkvzegw
85,2365,27860,мнити,False,столовая,"город москва, гольяновская улица, дом 7а, строение 1",70,гольяновская улица,"https://www.google.com/maps/search/город москва, гольяновская улица, дом 7а, строение 1",https://maps.google.com/maps/api/staticmap?center=55.775255%2C37.7121443&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=F4_N46ApUtTuRkqQPpbjo4k9Iog
86,2369,27343,школа 354,False,столовая,"город москва, лефортовский переулок, дом 8, строение 1",40,лефортовский переулок,"https://www.google.com/maps/search/город москва, лефортовский переулок, дом 8, строение 1",https://maps.google.com/maps/api/staticmap?center=55.769757%2C37.677303&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=N275rYhRD9eZ_Z3CoB4NuakE0J4
87,2407,150892,школа,False,столовая,"город москва, средний кондратьевский переулок, дом 8а",60,средний кондратьевский переулок,"https://www.google.com/maps/search/город москва, средний кондратьевский переулок, дом 8а",https://maps.google.com/maps/api/staticmap?center=55.772701%2C37.577876&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=vxJT7H-vSpX95gqsxj0BtLaA5c8
88,2409,150890,школа,False,столовая,"город москва, улица подвойского, дом 2",200,улица подвойского,"https://www.google.com/maps/search/город москва, улица подвойского, дом 2",https://maps.google.com/maps/api/staticmap?center=55.7589533%2C37.5365116&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=cezviXTffTIcz-aoZzIaVTr8c_U
89,2430,20119,кафе,False,кафе,"город москва, изваринская улица, дом 4, корпус 1",45,изваринская улица,"https://www.google.com/maps/search/город москва, изваринская улица, дом 4, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.612909%2C37.251429&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=2ihGKl5uqMKjQTHTh1iooCYBcXk
90,2431,19822,столовая,False,столовая,"город москва, дивизионная улица, дом 4",80,дивизионная улица,"https://www.google.com/maps/search/город москва, дивизионная улица, дом 4",https://maps.google.com/maps/api/staticmap?center=55.6117419%2C37.2619282&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=GKrzDJbMxuoW9PUgVvUFMqkEM1k
